path,label,label_idx,category,strat_key
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_63.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_19.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_82.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_90.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_41.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_111.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_147.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_94.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_93.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_53.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-38.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_14.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_10.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_79.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_50.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_121.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_64.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_56.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_79.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_24.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_40.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_21.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_134.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_115.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_107.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-5.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_69.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_28.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_96.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_100.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_61.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_45.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-27.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_7.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_34.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-44.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_100.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_142.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_56.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-16.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-15.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-24.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_33.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_12.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_125.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_58.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_66.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-32.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-22.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-31.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_40.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_141.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_65.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_97.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-39.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-2.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_107.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_124.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_31.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_46.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-8.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_108.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-37.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_36.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-19.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_39.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_55.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_112.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_35.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_32.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_88.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_36.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_80.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_101.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-8.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_95.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_19.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_29.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-5.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-12.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_126.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_102.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_28.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_117.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_128.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_17.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-7.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_7.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_138.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_37.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-50.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_62.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_46.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_8.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_10.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-21.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-17.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_55.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_134.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_84.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_45.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-17.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-26.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_32.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_91.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-24.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-40.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-19.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-42.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-12.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_32.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_18.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_51.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_86.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_41.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_71.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-31.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_54.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_80.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-41.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-18.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_26.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_118.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_8.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_106.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_77.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_87.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_132.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_15.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_57.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/city/image-42.png,AI,1,city,AI_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_118.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_126.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_78.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_26.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_106.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_90.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_99.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/food/image-47.png,AI,1,food,AI_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-40.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_132.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_77.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-47.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_113.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_81.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/people/people_87.jpg,Real,0,people,Real_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_138.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-45.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_70.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/nature/image-29.png,AI,1,nature,AI_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_15.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_138.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-26.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_20.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_133.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-2.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-7.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-48.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_6.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_149.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_132.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/people/image-47.png,AI,1,people,AI_people
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/Ai_generated_dataset/animals/image-30.png,AI,1,animals,AI_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/nature/nature_143.jpg,Real,0,nature,Real_nature
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_117.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_52.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_141.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_69.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_75.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_8.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_113.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/animals/animals_3.jpg,Real,0,animals,Real_animals
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_147.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/city/city_20.jpg,Real,0,city,Real_city
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_108.jpg,Real,0,food,Real_food
/Users/bestek/.cache/kagglehub/datasets/rhythmghai/ai-vs-real-images-dataset/versions/1/real_dataset/food/food_59.jpg,Real,0,food,Real_food
